DateTime	Name	Gender	Product	Price	Department	Category	Amount
09/07/2021 17:05:28	Abigail Payne	f	Bitburger Radler St.	0.8	Employees of the Moment	Beer	1
09/07/2021 17:05:52	Philip Reilly	m	Karslberg Helles_2022_4_12	0.8	Employees of the Moment	Beer	1
12/07/2021 11:57:20	Isabella Doyle	f	Glorietta ACE 0.5l	0.8	Breakroom Bandits	Beverage	1
12/07/2021 12:04:50	Katelyn Cohen	f	Spezi 0.5l	0.8	Toon Squad	Beverage	1
12/07/2021 12:06:46	Leonard Richardson	m	Glorietta ISO 0.5l	0.8	Toon Squad	Beverage	1
12/07/2021 12:21:05	Holly Howell	f	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
12/07/2021 12:22:49	Mia Farmer	f	Coffee_2022_2_3	0.3	Rumor Spreaders	Coffee	1
12/07/2021 12:29:14	Emma Roman	f	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
12/07/2021 17:42:22	Sean Moore	m	Augustiner Lager HellOutDated20230301130432	1.2	Breakroom Bandits	Beer	1
13/07/2021 08:46:24	Priya Robbins	f	Coffee_2022_2_3	0.3	Genesis	Coffee	1
13/07/2021 09:33:49	Emma Roman	f	Deposit	-1	Toon Squad	Deposit	30
13/07/2021 10:38:03	Emelia Byrd	f	Oettinger OeTea Lemon	0.7	Employees of the Moment	Beverage	1
13/07/2021 10:55:10	Kyle Mason	m	Coffee_2022_2_3	0.3	Breakroom Bandits	Coffee	1
13/07/2021 12:15:39	Kyle Mason	m	Glorietta ACE 0.5l	0.8	Breakroom Bandits	Beverage	1
13/07/2021 12:49:13	Lloyd Gonzalez	m	Coffee_2022_2_3	0.3	Breakroom Bandits	Coffee	1
13/07/2021 13:56:34	Nicholas Thomas	m	Coffee_2022_2_3	0.3	Recruitables	Coffee	1
13/07/2021 13:56:38	Nicholas Thomas	m	Coffee_2022_2_3	0.3	Recruitables	Coffee	1
13/07/2021 13:56:41	Benedikt V.	m	Coffee_2022_2_3	0.3	Recruitables	Coffee	1
14/07/2021 08:26:11	Benedikt V.	m	Coffee_2022_2_3	0.3	Recruitables	Coffee	1
14/07/2021 10:25:51	Leonard Richardson	m	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
14/07/2021 11:50:34	Justin Bennett	m	Spezi 0.5l	0.8	Employees of the Moment	Beverage	1
14/07/2021 11:51:05	Kyle Mason	m	Glorietta ACE 0.5l	0.8	Breakroom Bandits	Beverage	1
14/07/2021 11:51:14	Isabella Doyle	f	Glorietta ACE 0.5l	0.8	Breakroom Bandits	Beverage	1
14/07/2021 12:26:19	Hannah Walters	f	Oettinger OeTea Lemon	0.7	Toon Squad	Beverage	1
14/07/2021 13:07:31	Benedikt V.	m	Coffee_2022_2_3	0.3	Recruitables	Coffee	1
14/07/2021 13:07:35	Nicholas Thomas	m	Coffee_2022_2_3	0.3	Recruitables	Coffee	1
14/07/2021 13:19:05	Steven Anderson	m	fritz-kola 0.33 l	1	No Lucks Given	Beverage	1
14/07/2021 13:20:25	Steven Anderson	m	fritz-kola 0.33 l	1	No Lucks Given	Beverage	1
14/07/2021 13:38:12	Leonard Richardson	m	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
14/07/2021 13:58:42	Priya Robbins	f	Coffee_2022_2_3	0.3	Genesis	Coffee	1
14/07/2021 14:56:52	Leonard Richardson	m	Glorietta ACE 0.5l	0.8	Toon Squad	Beverage	1
14/07/2021 16:07:07	Priya Robbins	f	Spezi 0.5l	0.8	Genesis	Beverage	1
15/07/2021 08:29:06	Emma Roman	f	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
15/07/2021 10:00:32	Leonard Richardson	m	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
15/07/2021 11:10:23	Kyle Mason	m	Coffee_2022_2_3	0.3	Breakroom Bandits	Coffee	1
15/07/2021 11:10:32	Kyle Mason	m	Glorietta ACE 0.5l	0.8	Breakroom Bandits	Beverage	1
15/07/2021 11:18:28	Martin Blaese	m	Benediktiner Hefe Afr_2021_7_29	1	Employees of the Moment	Beer	1
15/07/2021 11:39:45	Tobias Chavez	m	fritz-kola 0.33 l	1	Rumor Spreaders	Beverage	1
15/07/2021 11:48:32	Tristan Marshall	m	Oettinger OeTea Lemon	0.7	Breakroom Bandits	Beverage	1
15/07/2021 11:48:43	Tristan Marshall	m	fritz-kola 0.33 l	1	Breakroom Bandits	Beverage	1
15/07/2021 11:51:17	Rowan Gomez	f	Oettinger OeTea Lemon	0.7	Breakroom Bandits	Beverage	1
15/07/2021 12:37:35	Emelia Byrd	f	Coffee_2022_2_3	0.3	Employees of the Moment	Coffee	1
15/07/2021 16:04:56	Leonard Richardson	m	Glorietta ACE 0.5l	0.8	Toon Squad	Beverage	1
15/07/2021 17:06:53	Kyle Mason	m	Oettinger Malz 0.5	0.7	Breakroom Bandits	Beverage	1
15/07/2021 18:34:22	Priya Robbins	f	fritz-kola zero 0.33 l	1	Genesis	Beverage	1
16/07/2021 08:35:56	Emma Roman	f	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
16/07/2021 08:44:20	Keira Sullivan	f	Coffee_2022_2_3	0.3	Breakroom Bandits	Coffee	1
16/07/2021 08:55:34	Leonard Richardson	m	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
16/07/2021 10:47:50	Leonard Richardson	m	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
16/07/2021 13:38:12	Leonard Richardson	m	Spezi 0.5l	0.8	Toon Squad	Beverage	1
16/07/2021 16:49:01	Tobias Chavez	m	Oettinger Pils 0.5_2021_8_17	0.6	Rumor Spreaders	Beer	1
16/07/2021 16:49:13	Zachary Mitchell	m	Oettinger Pils 0.5_2021_8_17	0.6	Breakroom Bandits	Beer	1
16/07/2021 17:09:00	Grover Wood	m	Karslberg Helles_2022_4_12	0.8	Rumor Spreaders	Beer	1
19/07/2021 09:38:23	Leonard Richardson	m	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
19/07/2021 10:38:34	Leonard Richardson	m	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
19/07/2021 10:57:32	Chloe Perkins	f	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
19/07/2021 14:27:59	Patrick Holmes	m	Karslberg Helles_2022_4_12	0.8	Recruitables	Beer	2
19/07/2021 14:32:02	Keira Sullivan	f	Coffee_2022_2_3	0.3	Breakroom Bandits	Coffee	1
19/07/2021 15:30:51	Tobias Chavez	m	Coffee_2022_2_3	0.3	Rumor Spreaders	Coffee	1
19/07/2021 16:42:13	Priya Robbins	f	Spezi 0.5l	0.8	Genesis	Beverage	1
19/07/2021 16:42:57	Tobias Chavez	m	Radeberger Pils 0.33_2022_7_15	0.8	Rumor Spreaders	Beer	1
19/07/2021 16:43:06	Zachary Mitchell	m	Oettinger Pils 0.5_2021_8_17	0.6	Breakroom Bandits	Beer	1
19/07/2021 16:47:41	Leonard Richardson	m	Glorietta ACE 0.5l	0.8	Toon Squad	Beverage	1
19/07/2021 18:09:31	Zachary Mitchell	m	Oettinger Pils 0.5_2021_8_17	0.6	Breakroom Bandits	Beer	1
20/07/2021 11:37:48	Tobias Chavez	m	Coffee_2022_2_3	0.3	Rumor Spreaders	Coffee	1
20/07/2021 16:10:26	Zachary Mitchell	m	Coffee_2022_2_3	0.3	Breakroom Bandits	Coffee	1
20/07/2021 16:15:59	Leonard Richardson	m	Glorietta ACE 0.5l	0.8	Toon Squad	Beverage	1
20/07/2021 16:19:09	Priya Robbins	f	Coffee_2022_2_3	0.3	Genesis	Coffee	1
20/07/2021 16:19:35	Priya Robbins	f	Spezi 0.5l	0.8	Genesis	Beverage	1
20/07/2021 17:09:49	Emelia Byrd	f	Bitburger Radler St.	0.8	Employees of the Moment	Beer	2
20/07/2021 17:47:32	Sean Moore	m	Augustiner Lager HellOutDated20230301130432	1.2	Breakroom Bandits	Beer	2
21/07/2021 08:42:52	Leonard Richardson	m	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
21/07/2021 10:48:56	Chloe Perkins	f	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
21/07/2021 14:36:56	Leonard Richardson	m	Glorietta ACE 0.5l	0.8	Toon Squad	Beverage	1
21/07/2021 17:43:58	Tristan Marshall	m	Oettinger OeTea Lemon	0.7	Breakroom Bandits	Beverage	1
22/07/2021 09:00:01	Lloyd Gonzalez	m	Coffee_2022_2_3	0.3	Breakroom Bandits	Coffee	1
22/07/2021 11:26:12	Carl Turner	m	Oettinger OeTea Peach	0.7	We Tried	Beverage	2
22/07/2021 13:39:24	Isabella Doyle	f	fritz-limo Rhabarber	1	Breakroom Bandits	Beverage	1
22/07/2021 14:57:49	Timothy Morales	m	Coffee_2022_2_3	0.3	Recruitables	Coffee	1
22/07/2021 15:01:32	Timothy Morales	m	Coffee_2022_2_3	0.3	Recruitables	Coffee	1
22/07/2021 15:11:53	Leonard Richardson	m	Oettinger OeTea Peach	0.7	Toon Squad	Beverage	1
22/07/2021 16:01:33	Tobias Chavez	m	Oettinger Pils 0.5_2021_8_17	0.6	Rumor Spreaders	Beer	1
22/07/2021 16:01:48	Grover Wood	m	Karslberg Helles_2022_4_12	0.8	Rumor Spreaders	Beer	1
22/07/2021 16:02:02	Mia Farmer	f	Benediktiner Hefe Afr_2021_7_29	1	Rumor Spreaders	Beer	1
23/07/2021 10:29:29	Isabella Doyle	f	Coffee_2022_2_3	0.3	Breakroom Bandits	Coffee	1
23/07/2021 10:30:02	Martin Blaese	m	Coffee_2022_2_3	0.3	Employees of the Moment	Coffee	1
23/07/2021 12:51:46	Martin Blaese	m	Benediktiner Hefe Afr_2021_7_29	1	Employees of the Moment	Beer	1
26/07/2021 13:15:41	Zachary Mitchell	m	Deposit	-1	Breakroom Bandits	Deposit	20
26/07/2021 13:17:43	Lois Trujillo	f	Deposit	-1	Kickstarters	Deposit	20
26/07/2021 17:10:52	Priya Robbins	f	fritz-kola zero 0.33 l	1	Genesis	Beverage	1
27/07/2021 09:40:38	Emily Goodman	f	Coffee_2022_2_3	0.3	Risky Biscuits	Coffee	1
27/07/2021 13:41:22	Katherine Erickson	f	Oettinger OeTea Peach	0.7	Breakroom Bandits	Beverage	1
27/07/2021 17:11:34	Carl Turner	m	Augustiner Lager HellOutDated20230301130432	1.2	We Tried	Beer	2
28/07/2021 08:41:22	Emma Roman	f	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
28/07/2021 09:27:46	Leonard Richardson	m	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
28/07/2021 09:29:00	Emma Roman	f	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
28/07/2021 09:47:42	Stephen Wallace	m	Coffee_2022_2_3	0.3	We Tried	Coffee	1
28/07/2021 09:47:48	Stephen Wallace	m	Coffee_2022_2_3	0.3	We Tried	Coffee	1
28/07/2021 10:58:19	Leonard Richardson	m	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
28/07/2021 11:43:19	Katelyn Cohen	f	Spezi 0.5l	0.8	Toon Squad	Beverage	1
28/07/2021 11:43:30	Leonard Richardson	m	Spezi 0.5l	0.8	Toon Squad	Beverage	1
28/07/2021 15:21:09	Benedikt V.	m	Debit	1	Recruitables	Debit	4
28/07/2021 15:21:15	Isabella Doyle	f	Deposit	-1	Breakroom Bandits	Deposit	10
28/07/2021 15:21:23	Mia Farmer	f	Deposit	-1	Rumor Spreaders	Deposit	15
28/07/2021 15:21:23	Mia Farmer	f	smallDeposit	-0.1	Rumor Spreaders	Deposit	2
28/07/2021 15:21:29	Hannah Walters	f	fritz-kola zero 0.33 l	1	Toon Squad	Beverage	1
29/07/2021 09:26:19	Emily Goodman	f	Coffee_2022_2_3	0.3	Risky Biscuits	Coffee	1
29/07/2021 17:40:20	Zachary Mitchell	m	Benediktiner Hefe	0.4	Breakroom Bandits	Beer	1
29/07/2021 18:32:22	Tobias Chavez	m	Radeberger Pils 0.33_2022_7_15	0.8	Rumor Spreaders	Beer	1
29/07/2021 18:35:38	Mia Farmer	f	Benediktiner Hefe Afr_2022_7_15	0.4	Rumor Spreaders	Beer	1
29/07/2021 18:37:36	Grover Wood	m	Augustiner Lager HellOutDated20230301130432	1.2	Rumor Spreaders	Beer	1
29/07/2021 19:28:21	Zachary Mitchell	m	Benediktiner Hefe	0.4	Breakroom Bandits	Beer	2
29/07/2021 19:31:25	Keira Sullivan	f	Benediktiner Hefe	0.4	Breakroom Bandits	Beer	1
30/07/2021 09:29:13	Emmie Armstrong	f	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
30/07/2021 09:29:18	Emmie Armstrong	f	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
30/07/2021 11:22:01	Priya Robbins	f	Deposit	-1	Genesis	Deposit	29
30/07/2021 11:23:35	Priya Robbins	f	Coffee_2022_2_3	0.3	Genesis	Coffee	1
30/07/2021 12:01:10	Keira Sullivan	f	fritz-kola zero 0.33 l	1	Breakroom Bandits	Beverage	1
30/07/2021 12:16:55	Benedikt V.	m	Oettinger OeTea Lemon	0.7	Recruitables	Beverage	1
30/07/2021 12:37:55	Priya Robbins	f	fritz-kola zero 0.33 l	1	Genesis	Beverage	1
30/07/2021 13:00:50	Benedikt V.	m	Coffee_2022_2_3	0.3	Recruitables	Coffee	1
30/07/2021 13:10:43	Benedikt V.	m	Debit	1	Recruitables	Debit	3
30/07/2021 13:10:43	Benedikt V.	m	smallDebit	0.1	Recruitables	Debit	4
30/07/2021 13:12:59	Keira Sullivan	f	Debit	1	Breakroom Bandits	Debit	3
30/07/2021 13:12:59	Keira Sullivan	f	smallDebit	0.1	Breakroom Bandits	Debit	4
30/07/2021 13:13:03	Grover Wood	m	Debit	1	Rumor Spreaders	Debit	3
30/07/2021 13:13:03	Grover Wood	m	smallDebit	0.1	Rumor Spreaders	Debit	4
30/07/2021 13:13:07	Isabella Doyle	f	Debit	1	Breakroom Bandits	Debit	3
30/07/2021 13:13:07	Isabella Doyle	f	smallDebit	0.1	Breakroom Bandits	Debit	4
30/07/2021 13:13:12	Tobias Chavez	m	Debit	1	Rumor Spreaders	Debit	3
30/07/2021 13:13:12	Tobias Chavez	m	smallDebit	0.1	Rumor Spreaders	Debit	4
30/07/2021 13:13:31	Mia Farmer	f	Deposit	-1	Rumor Spreaders	Deposit	17
30/07/2021 14:12:19	Rowan Gomez	f	Deposit	-1	Breakroom Bandits	Deposit	10
30/07/2021 14:37:59	Keira Sullivan	f	Coffee_2022_2_3	0.3	Breakroom Bandits	Coffee	1
30/07/2021 14:38:33	Isabella Doyle	f	Coffee_2022_2_3	0.3	Breakroom Bandits	Coffee	1
30/07/2021 14:41:04	Philip Reilly	m	Coffee_2022_2_3	0.3	Employees of the Moment	Coffee	1
30/07/2021 19:06:52	Zachary Mitchell	m	Benediktiner Hefe	0.4	Breakroom Bandits	Beer	1
02/08/2021 08:48:28	Leonard Richardson	m	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
02/08/2021 10:27:29	Abigail Payne	f	Coffee_2022_2_3	0.3	Employees of the Moment	Coffee	1
02/08/2021 11:08:13	Chloe Perkins	f	Glorietta ACE 0.5l	0.8	Toon Squad	Beverage	1
02/08/2021 12:08:13	Emily Goodman	f	Honest BioTee HimBas	1	Risky Biscuits	Beverage	1
02/08/2021 12:15:18	Keira Sullivan	f	fritz-kola zero 0.33 l	1	Breakroom Bandits	Beverage	1
02/08/2021 12:16:06	Abigail Payne	f	Oettinger OeTea Lemon	0.7	Employees of the Moment	Beverage	1
02/08/2021 12:20:07	Philip Reilly	m	fritz-kola zero 0.33 l	1	Employees of the Moment	Beverage	1
02/08/2021 12:50:17	Emily Goodman	f	Coffee_2022_2_3	0.3	Risky Biscuits	Coffee	1
02/08/2021 14:32:17	Priya Robbins	f	Coffee_2022_2_3	0.3	Genesis	Coffee	1
02/08/2021 14:32:17	Priya Robbins	f	Coffee_2022_2_3	0.3	Genesis	Coffee	1
02/08/2021 14:32:32	Holly Howell	f	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
02/08/2021 14:33:52	Benedikt V.	m	Coffee_2022_2_3	0.3	Recruitables	Coffee	1
02/08/2021 14:34:07	Mia Farmer	f	fritz-kola zero 0.33 l	1	Rumor Spreaders	Beverage	1
02/08/2021 14:34:16	Martin Blaese	m	Coffee_2022_2_3	0.3	Employees of the Moment	Coffee	1
02/08/2021 15:02:16	Emily Goodman	f	Coffee_2022_2_3	0.3	Risky Biscuits	Coffee	1
02/08/2021 15:07:11	Patrick Holmes	m	Coffee_2022_2_3	0.3	Recruitables	Coffee	1
02/08/2021 16:36:24	Carl Turner	m	Deposit	-1	We Tried	Deposit	50
02/08/2021 17:05:42	Priya Robbins	f	Coffee_2022_2_3	0.3	Genesis	Coffee	1
03/08/2021 10:48:56	Priya Robbins	f	Coffee_2022_2_3	0.3	Genesis	Coffee	1
03/08/2021 12:06:00	Emma Roman	f	fritz-kola zero 0.33 l	1	Toon Squad	Beverage	1
03/08/2021 12:08:54	Benedikt V.	m	Deposit	-1	Recruitables	Deposit	0
03/08/2021 14:18:40	Timo M.	m	Oettinger Malz 0.5	0.7	Recruitables	Beverage	1
03/08/2021 14:18:47	Benedikt V.	m	Oettinger Malz 0.5	0.7	Recruitables	Beverage	1
04/08/2021 08:30:09	Emma Roman	f	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
04/08/2021 11:25:18	Priya Robbins	f	Coffee_2022_2_3	0.3	Genesis	Coffee	1
04/08/2021 11:48:25	Leonard Richardson	m	Oettinger OeTea Peach	0.7	Toon Squad	Beverage	1
04/08/2021 11:56:38	Christina Chen	f	Oettinger OeTea Peach	0.7	Breakroom Bandits	Beverage	1
04/08/2021 12:59:55	Priya Robbins	f	fritz-kola 0.33 l	1	Genesis	Beverage	1
04/08/2021 13:00:13	Katy Blair	f	fritz-kola 0.33 l	1	Genesis	Beverage	1
04/08/2021 13:14:04	Benedikt V.	m	Coffee_2022_2_3	0.3	Recruitables	Coffee	1
04/08/2021 14:11:53	Emelia Byrd	f	Oettinger OeTea Peach	0.7	Employees of the Moment	Beverage	1
04/08/2021 14:12:02	Holly Howell	f	Oettinger OeTea Lemon	0.7	Toon Squad	Beverage	1
04/08/2021 16:20:20	Mia Farmer	f	Radeberger Pils 0.33_2022_7_15	0.8	Rumor Spreaders	Beer	1
04/08/2021 16:20:34	Tobias Chavez	m	Oettinger Pils 0.5_2021_8_17	0.6	Rumor Spreaders	Beer	1
04/08/2021 16:20:52	Benedikt V.	m	Benediktiner Hefe	0.4	Recruitables	Beer	1
05/08/2021 08:39:55	Emma Roman	f	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
05/08/2021 11:44:17	Mia Farmer	f	Debit	1	Rumor Spreaders	Debit	7
05/08/2021 11:44:17	Mia Farmer	f	smallDebit	0.1	Rumor Spreaders	Debit	2
05/08/2021 11:44:22	Isabella Doyle	f	Deposit	-1	Breakroom Bandits	Deposit	7
05/08/2021 11:44:22	Isabella Doyle	f	smallDeposit	-0.1	Breakroom Bandits	Deposit	2
05/08/2021 13:07:47	Emmie Armstrong	f	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
05/08/2021 13:10:00	Leonard Richardson	m	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
05/08/2021 13:26:33	Priya Robbins	f	Coffee_2022_2_3	0.3	Genesis	Coffee	1
05/08/2021 13:59:52	Keira Sullivan	f	Kinder Pingui	0.4	Breakroom Bandits	Food	1
05/08/2021 14:19:48	Benedikt V.	m	Coffee_2022_2_3	0.3	Recruitables	Coffee	1
05/08/2021 14:20:50	Kyle Mason	m	Kinder Pingui	0.4	Breakroom Bandits	Food	1
05/08/2021 14:26:24	Emelia Byrd	f	Kinder Pingui	0.4	Employees of the Moment	Food	2
05/08/2021 17:30:20	Benedikt V.	m	Benediktiner Hefe	0.4	Recruitables	Beer	1
05/08/2021 17:30:29	Kyle Mason	m	Oettinger Pils 0.5_2021_8_17	0.6	Breakroom Bandits	Beer	1
05/08/2021 17:30:45	Philip Reilly	m	Benediktiner Hefe	0.4	Employees of the Moment	Beer	1
05/08/2021 17:30:52	Abigail Payne	f	Bitburger Radler St.	0.8	Employees of the Moment	Beer	1
06/08/2021 11:39:24	Isabella Doyle	f	Glorietta ACE 0.5l	0.8	Breakroom Bandits	Beverage	1
06/08/2021 11:40:38	Leonard Richardson	m	Oettinger OeTea Peach	0.7	Toon Squad	Beverage	1
06/08/2021 13:47:48	Priya Robbins	f	Coffee_2022_2_3	0.3	Genesis	Coffee	1
06/08/2021 13:48:13	Leonard Richardson	m	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
05/07/2021 14:53:54	Emelia Byrd	f	Honest Pfir-Rosmar.	1	Employees of the Moment	Beverage	1
05/07/2021 14:54:02	Holly Howell	f	Oettinger OeTea Lemon	0.7	Toon Squad	Beverage	1
05/07/2021 14:57:07	Benedikt V.	m	Coffee_2022_2_3	0.3	Recruitables	Coffee	1
05/07/2021 17:16:33	Emily Goodman	f	fritz-kola Kaffee	1	Risky Biscuits	Beverage	1
05/07/2021 18:46:33	Priya Robbins	f	Spezi 0.5l	0.8	Genesis	Beverage	1
05/07/2021 19:17:58	Lois Trujillo	f	Bitburger Radler St.	0.8	Kickstarters	Beer	3
05/07/2021 19:19:17	Tristan Marshall	m	Karslberg Helles_2022_4_12	0.8	Breakroom Bandits	Beer	2
05/07/2021 19:22:25	Tristan Marshall	m	Bitburger Radler St.	0.8	Breakroom Bandits	Beer	1
05/07/2021 19:22:37	Tristan Marshall	m	Karslberg Helles_2022_4_12	0.8	Breakroom Bandits	Beer	2
05/07/2021 22:34:29	Katherine Erickson	f	Oettinger OeTea Peach	0.7	Breakroom Bandits	Beverage	1
06/07/2021 09:14:51	Leonard Richardson	m	Glorietta ACE 0.5l	0.8	Toon Squad	Beverage	1
06/07/2021 09:43:04	Holly Howell	f	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
06/07/2021 11:46:27	Leonard Richardson	m	Spezi 0.5l	0.8	Toon Squad	Beverage	1
06/07/2021 11:46:37	Abigail Payne	f	Oettinger OeTea Lemon	0.7	Employees of the Moment	Beverage	1
06/07/2021 11:47:07	Isabella Doyle	f	Glorietta ACE 0.5l	0.8	Breakroom Bandits	Beverage	1
06/07/2021 11:55:26	Kyle Mason	m	Glorietta ACE 0.5l	0.8	Breakroom Bandits	Beverage	1
06/07/2021 12:49:23	Lloyd Gonzalez	m	Coffee_2022_2_3	0.3	Breakroom Bandits	Coffee	1
06/07/2021 13:50:54	Keira Sullivan	f	Coffee_2022_2_3	0.3	Breakroom Bandits	Coffee	1
06/07/2021 14:16:12	Leonard Richardson	m	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
06/07/2021 14:16:19	Leonard Richardson	m	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
06/07/2021 17:15:11	Priya Robbins	f	fritz-kola 0.33 l	1	Genesis	Beverage	1
06/07/2021 20:33:01	Nicholas Thomas	m	Bitburger Radler St.	0.8	Recruitables	Beer	3
06/07/2021 20:51:52	Kyle Mason	m	Oettinger Pils 0.5_2021_8_17	0.6	Breakroom Bandits	Beer	1
07/07/2021 07:51:45	Lois Trujillo	f	Coffee_2022_2_3	0.3	Kickstarters	Coffee	1
07/07/2021 07:51:53	Lois Trujillo	f	Coffee_2022_2_3	0.3	Kickstarters	Coffee	1
07/07/2021 08:51:19	Emma Roman	f	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
07/07/2021 09:16:25	Kye Bloggs	f	Deposit	-1	Rumor Spreaders	Deposit	5
07/07/2021 11:33:45	Lloyd Gonzalez	m	Coffee_2022_2_3	0.3	Breakroom Bandits	Coffee	1
07/07/2021 11:53:13	Abigail Payne	f	Glorietta ACE 0.5l	0.8	Employees of the Moment	Beverage	1
07/07/2021 11:53:35	Philip Reilly	m	fritz-kola zero 0.33 l	1	Employees of the Moment	Beverage	1
07/07/2021 11:55:54	Katelyn Cohen	f	Spezi 0.5l	0.8	Toon Squad	Beverage	1
07/07/2021 11:56:05	Leonard Richardson	m	Spezi 0.5l	0.8	Toon Squad	Beverage	1
07/07/2021 12:00:00	Kyle Mason	m	Glorietta ACE 0.5l	0.8	Breakroom Bandits	Beverage	1
07/07/2021 14:23:44	Kyle Mason	m	Coffee_2022_2_3	0.3	Breakroom Bandits	Coffee	1
07/07/2021 16:15:44	Leonard Richardson	m	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
08/07/2021 08:18:11	Benedikt V.	m	Coffee_2022_2_3	0.3	Recruitables	Coffee	1
08/07/2021 08:47:47	Emily Goodman	f	Coffee_2022_2_3	0.3	Risky Biscuits	Coffee	1
08/07/2021 10:02:47	Mia Farmer	f	Oettinger OeTea Lemon	0.7	Rumor Spreaders	Beverage	1
08/07/2021 10:46:35	Emma Roman	f	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
08/07/2021 11:01:40	Priya Robbins	f	Spezi 0.5l	0.8	Genesis	Beverage	1
08/07/2021 11:02:47	Lloyd Gonzalez	m	Coffee_2022_2_3	0.3	Breakroom Bandits	Coffee	1
08/07/2021 11:52:27	Kyle Mason	m	Oettinger Malz 0.5	0.7	Breakroom Bandits	Beverage	1
08/07/2021 11:56:24	Leonard Richardson	m	Spezi 0.5l	0.8	Toon Squad	Beverage	1
08/07/2021 12:05:04	Abigail Payne	f	Glorietta ACE 0.5l	0.8	Employees of the Moment	Beverage	1
08/07/2021 12:05:11	Abigail Payne	f	fritz-kola zero 0.33 l	1	Employees of the Moment	Beverage	1
08/07/2021 14:33:07	Leonard Richardson	m	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
08/07/2021 14:35:00	Isabelle Tucker	f	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
08/07/2021 14:48:52	Lloyd Gonzalez	m	Coffee_2022_2_3	0.3	Breakroom Bandits	Coffee	1
08/07/2021 14:48:58	Lloyd Gonzalez	m	Coffee_2022_2_3	0.3	Breakroom Bandits	Coffee	1
08/07/2021 15:17:24	Holly Howell	f	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
08/07/2021 15:48:15	Benedikt V.	m	Glorietta ACE 0.5l	0.8	Recruitables	Beverage	1
08/07/2021 17:43:19	Priya Robbins	f	Oettinger OeTea Lemon	0.7	Genesis	Beverage	1
09/07/2021 09:34:10	Leonard Richardson	m	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
09/07/2021 11:52:45	Justin Bennett	m	Spezi 0.5l	0.8	Employees of the Moment	Beverage	1
09/07/2021 12:05:53	Leonard Richardson	m	Glorietta ISO 0.5l	0.8	Toon Squad	Beverage	1
09/07/2021 12:08:04	Isabella Doyle	f	Glorietta ACE 0.5l	0.8	Breakroom Bandits	Beverage	1
09/07/2021 12:13:25	Keira Sullivan	f	fritz-kola zero 0.33 l	1	Breakroom Bandits	Beverage	1
09/07/2021 12:22:22	Benedikt V.	m	Glorietta ISO 0.5l	0.8	Recruitables	Beverage	1
09/07/2021 12:25:05	Abigail Payne	f	Oettinger OeTea Lemon	0.7	Employees of the Moment	Beverage	1
09/07/2021 14:54:16	Priya Robbins	f	Spezi 0.5l	0.8	Genesis	Beverage	1
10/07/2021 12:18:36	Timo M.	m	Oettinger OeTea Lemon	0.7	Recruitables	Beverage	1
10/07/2021 12:51:51	Benedikt V.	m	Oettinger OeTea Lemon	0.7	Recruitables	Beverage	1
10/07/2021 12:53:41	Leonard Richardson	m	Spezi 0.5l	0.8	Toon Squad	Beverage	1
12/07/2021 10:15:35	Benedikt V.	m	Coffee_2022_2_3	0.3	Recruitables	Coffee	1
12/07/2021 10:32:57	Chloe Perkins	f	Coffee_2022_2_3	0.3	Toon Squad	Coffee	1
